1,TDM,1,222
1,TDM,2,170
1,TDM,3,166
1,TDM,4,219
1,TDM,5,228
1,TDM,6,201
1,TDM,7,207
1,TDM,8,239
1,TDM,9,288
1,TDM,10,274
1,TDM,11,252
1,TDM,12,235
1,TDM,13,260
1,TDM,14,262
1,TDM,15,224
1,TDM,16,183
1,TDM,17,166
1,TDM,18,167
1,TDM,19,216
1,TDM,20,250
1,TDM,21,208
1,TDM,22,253
1,TDM,23,254
1,TDM,24,255
1,TDM,25,270
1,TDM,26,276
1,TDM,27,292
1,TDM,28,288
1,TDM,29,346
1,TDM,30,342
1,TDM,31,357
1,TDM,32,317
1,TDM,33,351
1,TDM,34,362
1,TDM,35,405
1,TDM,36,473
1,TDM,37,441
1,TDM,38,447
1,TDM,39,410
1,TDM,40,444
1,TDM,41,384
1,TDM,42,418
1,TDM,43,448
1,TDM,44,445
1,TDM,45,421
1,TDM,46,480
1,TDM,47,449
1,TDM,48,469
1,TDM,49,485
1,TDM,50,467
1,TDM,51,458
1,TDM,52,455
1,TDM,53,475
1,TDM,54,481
1,TDM,55,482
1,TDM,56,469
1,TDM,57,452
1,TDM,58,443
1,TDM,59,402
1,TDM,60,417
1,TDM,61,466
1,TDM,62,470
1,TDM,63,495
1,TDM,64,415
1,TDM,65,402
1,TDM,66,370
1,TDM,67,362
1,TDM,68,368
1,TDM,69,365
1,TDM,70,390
1,TDM,71,420
1,TDM,72,479
1,TDM,73,487
1,TDM,74,488
1,TDM,75,475
1,TDM,76,471
1,TDM,77,497
1,TDM,78,442
1,TDM,79,423
1,TDM,80,448
1,TDM,81,454
1,TDM,82,494
1,TDM,83,481
1,TDM,84,492
1,TDM,85,479
1,TDM,86,489
1,TDM,87,453
1,TDM,88,492
1,TDM,89,498
1,TDM,90,514
1,TDM,91,548
1,TDM,92,501
1,TDM,93,526
1,TDM,94,509
1,TDM,95,528
1,TDM,96,506
1,TDM,97,473
1,TDM,98,532
1,TDM,99,561
1,TDM,100,557
1,TDM,101,568
1,TDM,102,655
1,TDM,103,666
1,TDM,104,638
1,TDM,105,649
1,TDM,106,608
1,TDM,107,590
1,TDM,108,638
1,TDM,109,696
1,TDM,110,712
1,TDM,111,761
1,TDM,112,729
1,TDM,113,740
1,TDM,114,716
1,TDM,115,684
1,TDM,116,662
1,TDM,117,654
1,TDM,118,688
1,TDM,119,637
1,TDM,120,676
1,TDM,121,682
