2,SM,1,110
2,SM,2,89.9
2,SM,3,106
2,SM,4,114
2,SM,5,81.9
2,SM,6,33.4
2,SM,7,39.2
2,SM,8,52.6
2,SM,9,17.4
2,SM,10,12.1
2,SM,11,13.7
2,SM,12,7.61
2,SM,13,2.31
2,SM,14,60.6
2,SM,15,106
2,SM,16,105
2,SM,17,92.0
2,SM,18,101
2,SM,19,92.8
2,SM,20,114
2,SM,21,123
2,SM,22,155
2,SM,23,171
2,SM,24,168
2,SM,25,174
2,SM,26,175
2,SM,27,176
2,SM,28,192
2,SM,29,192
2,SM,30,191
2,SM,31,195
2,SM,32,164
2,SM,33,154
2,SM,34,155
2,SM,35,194
2,SM,36,220
2,SM,37,215
2,SM,38,187
2,SM,39,200
2,SM,40,194
2,SM,41,212
2,SM,42,234
2,SM,43,272
2,SM,44,239
2,SM,45,228
2,SM,46,263
2,SM,47,252
2,SM,48,275
2,SM,49,245
2,SM,50,244
2,SM,51,243
2,SM,52,268
2,SM,53,316
2,SM,54,336
2,SM,55,344
2,SM,56,376
2,SM,57,382
2,SM,58,353
2,SM,59,401
2,SM,60,383
2,SM,61,429
2,SM,62,440
2,SM,63,435
2,SM,64,465
2,SM,65,498
2,SM,66,504
2,SM,67,484
2,SM,68,495
2,SM,69,518
2,SM,70,517
2,SM,71,538
2,SM,72,518
2,SM,73,506
2,SM,74,519
2,SM,75,494
2,SM,76,498
2,SM,77,506
2,SM,78,467
2,SM,79,444
2,SM,80,495
2,SM,81,504
2,SM,82,500
2,SM,83,545
2,SM,84,530
2,SM,85,533
2,SM,86,532
2,SM,87,511
2,SM,88,502
2,SM,89,534
2,SM,90,587
2,SM,91,570
2,SM,92,602
2,SM,93,600
2,SM,94,599
2,SM,95,607
2,SM,96,621
2,SM,97,629
2,SM,98,621
2,SM,99,625
2,SM,100,648
2,SM,101,637
2,SM,102,661
2,SM,103,681
2,SM,104,713
2,SM,105,711
2,SM,106,748
2,SM,107,768
2,SM,108,797
2,SM,109,801
2,SM,110,769
2,SM,111,754
2,SM,112,720
2,SM,113,704
2,SM,114,679
2,SM,115,686
2,SM,116,681
2,SM,117,728
2,SM,118,722
2,SM,119,747
2,SM,120,767
2,SM,121,796
2,SM,122,811
2,SM,123,810
2,SM,124,784
2,SM,125,789
2,SM,126,794
2,SM,127,802
2,SM,128,812
2,SM,129,809
2,SM,130,825
2,SM,131,818
2,SM,132,838
2,SM,133,844
2,SM,134,794
2,SM,135,814
2,SM,136,856
2,SM,137,862
2,SM,138,863
2,SM,139,878
2,SM,140,906
2,SM,141,936
2,SM,142,947
2,SM,143,962
2,SM,144,966
2,SM,145,969
2,SM,146,995
2,SM,147,1004
2,SM,148,993
2,SM,149,995
2,SM,150,987
2,SM,151,958
2,SM,152,946
2,SM,153,951
2,SM,154,943
2,SM,155,921
2,SM,156,903
2,SM,157,909
2,SM,158,920
2,SM,159,936
2,SM,160,971
2,SM,161,965
2,SM,162,943
2,SM,163,921
2,SM,164,953
2,SM,165,983
2,SM,166,977
2,SM,167,974
2,SM,168,975
2,SM,169,988
2,SM,170,1020
2,SM,171,1009
2,SM,172,997
2,SM,173,1015
2,SM,174,1059
2,SM,175,1074
2,SM,176,1097
2,SM,177,1051
2,SM,178,1064
2,SM,179,1046
2,SM,180,1042
2,SM,181,1024
2,SM,182,1034
2,SM,183,1035
2,SM,184,1024
2,SM,185,997
2,SM,186,974
2,SM,187,938
2,SM,188,942
2,SM,189,941
2,SM,190,924
2,SM,191,894
2,SM,192,894
2,SM,193,919
2,SM,194,916
2,SM,195,936
2,SM,196,904
2,SM,197,887
2,SM,198,883
2,SM,199,889
2,SM,200,895
2,SM,201,851
2,SM,202,838
2,SM,203,849
2,SM,204,862
2,SM,205,870
2,SM,206,867
2,SM,207,844
2,SM,208,838
2,SM,209,848
2,SM,210,837
2,SM,211,823
2,SM,212,825
2,SM,213,804
2,SM,214,825
2,SM,215,816
2,SM,216,824
2,SM,217,825
2,SM,218,828
2,SM,219,820
2,SM,220,762
2,SM,221,760
2,SM,222,792
2,SM,223,838
2,SM,224,844
2,SM,225,872
2,SM,226,909
2,SM,227,919
2,SM,228,921
2,SM,229,936
2,SM,230,913
2,SM,231,943
2,SM,232,898
2,SM,233,903
2,SM,234,916
2,SM,235,898
2,SM,236,878
2,SM,237,860
2,SM,238,838
2,SM,239,827
2,SM,240,854
2,SM,241,879
2,SM,242,898
2,SM,243,925
2,SM,244,921
2,SM,245,922
2,SM,246,933
2,SM,247,942
2,SM,248,972
2,SM,249,980
2,SM,250,988
2,SM,251,999
2,SM,252,977
2,SM,253,981
2,SM,254,967
2,SM,255,980
2,SM,256,1015
2,SM,257,1024
2,SM,258,1052
2,SM,259,1017
2,SM,260,1069
2,SM,261,1063
2,SM,262,1062
2,SM,263,1062
2,SM,264,1053
2,SM,265,1054
2,SM,266,1067
2,SM,267,1057
2,SM,268,1054
