1,SM,1,57.3
1,SM,2,52.3
1,SM,3,11.8
1,SM,4,26.8
1,SM,5,34.6
1,SM,6,12.1
1,SM,7,15.8
1,SM,8,15.7
1,SM,9,18.2
1,SM,10,1.26
1,SM,11,15.9
1,SM,12,91.6
1,SM,13,140
1,SM,14,132
1,SM,15,106
1,SM,16,88.8
1,SM,17,98.4
1,SM,18,147
1,SM,19,126
1,SM,20,113
1,SM,21,91.2
1,SM,22,113
1,SM,23,65.8
1,SM,24,71.9
1,SM,25,94.8
1,SM,26,95.5
1,SM,27,113
1,SM,28,47.0
1,SM,29,8.68
1,SM,30,10.2
1,SM,31,27.6
1,SM,32,18.5
1,SM,33,28.2
1,SM,34,23.9
1,SM,35,6.25
1,SM,36,20.7
1,SM,37,38.2
1,SM,38,6.15
1,SM,39,10.4
1,SM,40,15.2
1,SM,41,73.2
1,SM,42,60.2
1,SM,43,51.6
1,SM,44,57.0
1,SM,45,26.3
1,SM,46,52.2
1,SM,47,96.5
1,SM,48,69.8
1,SM,49,116
1,SM,50,107
1,SM,51,113
1,SM,52,144
1,SM,53,131
1,SM,54,110
1,SM,55,110
1,SM,56,106
1,SM,57,57.7
1,SM,58,57.6
1,SM,59,53.8
1,SM,60,50.2
1,SM,61,90.4
1,SM,62,103
1,SM,63,144
1,SM,64,127
1,SM,65,97.3
1,SM,66,106
1,SM,67,128
1,SM,68,133
1,SM,69,121
1,SM,70,112
1,SM,71,112
1,SM,72,108
1,SM,73,86.4
1,SM,74,118
1,SM,75,74.2
1,SM,76,61.3
1,SM,77,119
1,SM,78,137
1,SM,79,112
1,SM,80,108
1,SM,81,95.3
1,SM,82,104
1,SM,83,86.8
1,SM,84,66.4
1,SM,85,4.61
1,SM,86,4.73
1,SM,87,44.7
1,SM,88,80.2
1,SM,89,28.2
1,SM,90,55.0
1,SM,91,55.6
1,SM,92,28.8
1,SM,93,16.0
1,SM,94,57.4
1,SM,95,61.9
1,SM,96,93.6
1,SM,97,44.7
1,SM,98,18.9
1,SM,99,38.3
1,SM,100,16.2
1,SM,101,6.75
1,SM,102,4.24
1,SM,103,30.0
1,SM,104,7.62
1,SM,105,8.38
1,SM,106,7.60
1,SM,107,9.48
1,SM,108,23.9
1,SM,109,29.2
1,SM,110,2.84
1,SM,111,62.9
1,SM,112,23.5
1,SM,113,1.55
1,SM,114,1.46
1,SM,115,4.57
1,SM,116,35.3
1,SM,117,35.4
1,SM,118,1.46
1,SM,119,6.48
1,SM,120,21.9
1,SM,121,19.7
1,SM,122,13.8
1,SM,123,38.6
1,SM,124,31.4
1,SM,125,10.5
1,SM,126,45.8
1,SM,127,37.8
